objectid,zip_code,po_name,state,borough,st_fips,cty_fips,bld_gpostal_code,shape_leng,shape_area,x_id,geometry
26,11216,Brooklyn,NY,Brooklyn,36,047,0,26472.7710701,26478229.2634,http://nyc.pediacities.com/Resource/PostalCode/11216,"list(c(-73.9456416570767, -73.9438911382472, -73.9382232519161, -73.9373976310853, -73.9412086400133, -73.9416093192873, -73.9471460232229, -73.9477312364796, -73.9550528799369, -73.9579731602249, -73.9551630669633, -73.9571318604274, -73.9513187169554, -73.9517574679093, -73.9456416570767, 40.6920334694651, 40.6832395022798, 40.6838933196176, 40.6797299224411, 40.6799383694629, 40.6756432044234, 40.6759443810958, 40.6697047078836, 40.6701036500087, 40.6706572921663, 40.678520747126, 40.6884631520232, 
40.6891323175048, 40.6913293306743, 40.6920334694651))"
27,11416,Ozone Park,NY,Queens,36,081,0,21630.6754842,18854849.8011,http://nyc.pediacities.com/Resource/PostalCode/11416,"list(c(-73.8443024349715, -73.8375441638946, -73.8355186936144, -73.8352464658419, -73.8342654471762, -73.8468006429117, -73.8539238905089, -73.8633027520247, -73.864100960283, -73.8660266657724, -73.866295210749, -73.8443024349715, 40.6894430104063, 40.6913641611178, 40.6872471142514, 40.6873246310883, 40.6853273581958, 40.6818350215038, 40.6796861698389, 40.6791673971059, 40.6823728661031, 40.6819180714724, 40.6831888431537, 40.6894430104063))"
28,11233,Brooklyn,NY,Brooklyn,36,047,0,30234.1569135,37871693.6822,http://nyc.pediacities.com/Resource/PostalCode/11233,"list(c(-73.9382232519161, -73.9178493642506, -73.9180460675369, -73.9034668872538, -73.9032915580409, -73.9034625633387, -73.9024078342272, -73.9043887196486, -73.925653595542, -73.9258050111108, -73.9249959051967, -73.9277614346639, -73.9276879101802, -73.9304570847267, -73.9302007477367, -73.9290572707138, -73.9373976310853, -73.9382232519161, 40.6838933196176, 40.6862331873936, 40.687213268776, 40.6788965381703, 40.6778679243871, 40.6760158063333, 40.6758754104914, 40.6751713703891, 40.6658299062487, 
40.666456157208, 40.6747358959424, 40.6748874203535, 40.6756628843189, 40.6758187668099, 40.6780402225258, 40.6792764540651, 40.6797299224411, 40.6838933196176))"
29,11436,Jamaica,NY,Queens,36,081,0,20579.4168526,22699295.4596,http://nyc.pediacities.com/Resource/PostalCode/11436,"list(c(-73.8058484766868, -73.7939084117643, -73.7927495260363, -73.7925693879727, -73.7926732352917, -73.7918682210492, -73.7906625620263, -73.7894493902515, -73.7880632881303, -73.7894099827467, -73.7930620359822, -73.7973716928506, -73.79904101363, -73.8016629560147, -73.8013953615102, -73.801218226275, -73.8012652485589, -73.8014695909676, -73.8018307518705, -73.8058484766868, 40.6829096596338, 40.6863047080526, 40.6847422778789, 40.684030294111, 40.6825168724168, 40.6797468262803, 40.676670383535, 
40.6745560152449, 40.6732361813641, 40.6668411778839, 40.6670872243181, 40.6669414548752, 40.6665303176219, 40.6667590420322, 40.6679893840875, 40.6702247271593, 40.6723031427069, 40.6734645326284, 40.6745412113152, 40.6829096596338))"
30,11213,Brooklyn,NY,Brooklyn,36,047,0,23899.4422903,29631004.4378,http://nyc.pediacities.com/Resource/PostalCode/11213,"list(c(-73.9373976310853, -73.9290572707138, -73.9302007477367, -73.9304570847267, -73.9276879101802, -73.9277614346639, -73.9249959051967, -73.9258050111108, -73.925653595542, -73.9306520687121, -73.9372637717488, -73.9371584670696, -73.9426962845073, -73.9425284281337, -73.9480670755656, -73.9471460232229, -73.9416093192873, -73.9412086400133, -73.9373976310853, 40.6797299224411, 40.6792764540651, 40.6780402225258, 40.6758187668099, 40.6756628843189, 40.6748874203535, 40.6747358959424, 40.666456157208, 
40.6658299062487, 40.6636383420299, 40.6631918301601, 40.6637526178693, 40.6640551529886, 40.665837939962, 40.6661389173302, 40.6759443810958, 40.6756432044234, 40.6799383694629, 40.6797299224411))"
31,11212,Brooklyn,NY,Brooklyn,36,047,0,26621.8415776,41972104.0712,http://nyc.pediacities.com/Resource/PostalCode/11212,"list(c(-73.9029413249695, -73.9022265240615, -73.9019226438036, -73.9007224659431, -73.9009162519154, -73.8994635329612, -73.8998225969015, -73.9004483115425, -73.9012796880949, -73.9031730706755, -73.9108875672441, -73.9217299398165, -73.9315375382307, -73.9034742256342, -73.9032583560285, -73.9036171180767, -73.9029413249695, 40.6708401090905, 40.6683305562968, 40.6683750739954, 40.6637786795063, 40.6637334596447, 40.6586827358688, 40.65729128797, 40.6572521076026, 40.6564386564732, 40.6553015354835, 
40.6541599129303, 40.6543823406373, 40.6632365307015, 40.6755067025594, 40.6733963820095, 40.6733441119176, 40.6708401090905))"
32,11225,Brooklyn,NY,Brooklyn,36,047,0,23346.0765361,23698630.1254,http://nyc.pediacities.com/Resource/PostalCode/11225,"list(c(-73.9579731602249, -73.9550528799369, -73.9477312364796, -73.9480670755656, -73.9425284281337, -73.9428480151814, -73.9426116734753, -73.9476762288762, -73.9472636661245, -73.9598610287998, -73.9601362489043, -73.9612291908428, -73.9615159263808, -73.9619002794954, -73.9630795129685, -73.9629021006803, -73.9623823142976, -73.9624689060484, -73.9609559524047, -73.9626213443146, -73.9579731602249, 40.6706572921663, 40.6701036500087, 40.6697047078836, 40.6661389173302, 40.665837939962, 40.6628462862167, 
40.660610358981, 40.6602973484649, 40.6564374522092, 40.6556348041163, 40.6567626424562, 40.6566001881819, 40.6550191720167, 40.6548709794055, 40.6621779423339, 40.6626089399033, 40.6630654562191, 40.663187629626, 40.6632850761075, 40.6716293411762, 40.6706572921663))"
33,11218,Brooklyn,NY,Brooklyn,36,047,0,30622.7657555,36868798.99,http://nyc.pediacities.com/Resource/PostalCode/11218,"list(c(-73.9720810955031, -73.9713963088135, -73.9679094779996, -73.9657919598388, -73.9649254664645, -73.9645126871249, -73.9781299441519, -73.9789037984732, -73.9919281211088, -73.9882887633673, -73.9818053370777, -73.9802911503537, -73.9817956772483, -73.979512662002, -73.9773080673341, -73.9751573791807, -73.974482342419, -73.9742178305086, -73.9723290081581, -73.9726697089433, -73.9727293588713, -73.9725080828886, -73.9720810955031, 40.6505969204675, 40.648257808049, 40.6495993932548, 40.6384408519308, 
40.63885058897, 40.6366875854161, 40.6302950314933, 40.6343535392302, 40.6422049244308, 40.6445955880529, 40.647127813816, 40.6472971840295, 40.6552461127883, 40.6574788900151, 40.6561494106025, 40.6587228160861, 40.6583394669491, 40.6579352821748, 40.6514449022192, 40.6512451345529, 40.6509234208414, 40.6506762652636, 40.6505969204675))"
34,11226,Brooklyn,NY,Brooklyn,36,047,0,28635.8075296,39408598.2793,http://nyc.pediacities.com/Resource/PostalCode/11226,"list(c(-73.9619002794954, -73.9615159263808, -73.9612291908428, -73.9601362489043, -73.9598610287998, -73.9472636661245, -73.9453727130792, -73.9512913113608, -73.9536000492334, -73.9537426036976, -73.9631048170421, -73.9633486473985, -73.9642156672137, -73.9649254664645, -73.9657919598388, -73.9679094779996, -73.9713963088135, -73.9720810955031, -73.97172657558, -73.9716215704268, -73.9619002794954, 40.6548709794055, 40.6550191720167, 40.6566001881819, 40.6567626424562, 40.6556348041163, 40.6564374522092, 
40.6387869782887, 40.6384194712897, 40.6384223621858, 40.6385661352162, 40.634065122565, 40.6355180944865, 40.6351000539615, 40.63885058897, 40.6384408519308, 40.6495993932548, 40.648257808049, 40.6505969204675, 40.650761038725, 40.6510807821158, 40.6548709794055))"
35,11219,Brooklyn,NY,Brooklyn,36,047,0,29464.1953052,42002738.4672,http://nyc.pediacities.com/Resource/PostalCode/11219,"list(c(-73.9890587148232, -73.9919281211088, -73.9808498817355, -73.9972848494317, -74.0127027038527, -74.0085370417825, -74.0107421907725, -74.010160574151, -74.007960788372, -73.9939273740747, -73.9890587148232, 40.6441192627949, 40.6422049244308, 40.6355156709521, 40.6197113716056, 40.629023774849, 40.6330281822898, 40.6343565648404, 40.6349123604365, 40.6335839223144, 40.6470665400827, 40.6441192627949))"
36,11210,Brooklyn,NY,Brooklyn,36,047,0,29974.8725033,47887022.9918,http://nyc.pediacities.com/Resource/PostalCode/11210,"list(c(-73.958399600066, -73.9537426036976, -73.9536000492334, -73.9512913113608, -73.9387312410115, -73.9384801990423, -73.9356065829033, -73.9353598496637, -73.9343944023623, -73.9334482042608, -73.9354108234694, -73.936047369735, -73.93679641696, -73.9395762839519, -73.9403504098647, -73.9408424338511, -73.94159170136, -73.9417264263746, -73.941630432427, -73.9439577972512, -73.9457369087945, -73.9475200305273, -73.950265147456, -73.949783794911, -73.953598887254, -73.958399600066, 40.6363269586528, 
40.6385661352162, 40.6384223621858, 40.6384194712897, 40.639200188017, 40.6368620024364, 40.6370379205162, 40.6347673292013, 40.6348268146234, 40.6257040203446, 40.6239553199033, 40.6227404820462, 40.6223280346821, 40.6213902189653, 40.6209185874777, 40.6204104969457, 40.6201700853621, 40.6200230014571, 40.6194620760602, 40.6168163243945, 40.615363427329, 40.6141613121314, 40.6139243700153, 40.6113717682424, 40.6109498834615, 40.6363269586528))"
37,11230,Brooklyn,NY,Brooklyn,36,047,0,31794.6943738,49926703.3932,http://nyc.pediacities.com/Resource/PostalCode/11230,"list(c(-73.9645126871249, -73.9642156672137, -73.9633486473985, -73.9631048170421, -73.958399600066, -73.953598887254, -73.9729943394353, -73.9734837354087, -73.974515439852, -73.9748929477408, -73.9754809667013, -73.974443276481, -73.9753547270009, -73.9758013195567, -73.9768346443014, -73.9771095523833, -73.9762491615708, -73.9765777562528, -73.9767876107261, -73.9798614714542, -73.9645126871249, 40.6366875854161, 40.6351000539615, 40.6355180944865, 40.634065122565, 40.6363269586528, 40.6109498834615, 
40.6088141595679, 40.6113710816248, 40.6112568173179, 40.6131863832575, 40.61631194204, 40.6164216651095, 40.621259868717, 40.6235935636857, 40.6234810620393, 40.6249483065658, 40.6259048930869, 40.6275732095393, 40.6275394024622, 40.6294503110864, 40.6366875854161))"
38,11204,Brooklyn,NY,Brooklyn,36,047,0,30324.5674873,43555184.6142,http://nyc.pediacities.com/Resource/PostalCode/11204,"list(c(-73.9810838744444, -73.9808498817355, -73.9789037984732, -73.9781299441519, -73.9798614714542, -73.9767876107261, -73.9765777562528, -73.9762491615708, -73.9771095523833, -73.9768346443014, -73.9758013195567, -73.9753547270009, -73.974443276481, -73.9754809667013, -73.9748929477408, -73.974515439852, -73.9734837354087, -73.9729943394353, -73.9884226765277, -73.9873391686798, -74.0008240121102, -73.9810838744444, 40.6352901891091, 40.6355156709521, 40.6343535392302, 40.6302950314933, 40.6294503110864, 
40.6275394024622, 40.6275732095393, 40.6259048930869, 40.6249483065658, 40.6234810620393, 40.6235935636857, 40.621259868717, 40.6164216651095, 40.61631194204, 40.6131863832575, 40.6112568173179, 40.6113710816248, 40.6088141595679, 40.607119169568, 40.6081683079677, 40.6163136507972, 40.6352901891091))"
39,10471,Bronx,NY,Bronx,36,005,0,53208.9690252,89651407.0575,http://nyc.pediacities.com/Resource/PostalCode/10471,"list(c(-73.8819190014063, -73.8779026157511, -73.8788764035487, -73.8797091757279, -73.8804021772211, -73.8802005764349, -73.8791431773623, -73.8781169700567, -73.8780197436585, -73.8812442181108, -73.8826554885705, -73.8842384644043, -73.8868770556886, -73.8876492671567, -73.8944196205309, -73.8947001918946, -73.8950916193258, -73.8998400879319, -73.897841190905, -73.8984468132064, -73.9006996313334, -73.9011216844973, -73.9018090066784, -73.9028615356187, -73.9028722549062, -73.902370891882, -73.9023633164207, 
-73.9027656676882, -73.9033485632943, -73.9044324560595, -73.9043593992813, -73.9053351588013, -73.9073891494681, -73.9080526825538, -73.9090403469418, -73.9153235926296, -73.9158083074926, -73.9168454189627, -73.9167657084623, -73.9165749318044, -73.9139789448785, -73.9158716195123, -73.9187615073836, -73.9186311730322, -73.9186549119368, -73.9179529942752, -73.9169738833874, -73.9164872047065, -73.9182129886158, -73.9203759836344, -73.9206463645586, -73.9178838419791, -73.9179507209406, -73.91761280493, 
-73.9170340961249, -73.915285060645, -73.915219663202, -73.9154532866043, -73.9150775698397, -73.9146072432438, -73.9140710548252, -73.9129558707669, -73.9131158291111, -73.912617594454, -73.9115568805957, -73.9116732876589, -73.9105197026413, -73.9042859850368, -73.9028539919297, -73.8966361999118, -73.8929709882922, -73.8918446597484, -73.886150888151, -73.8847659926171, -73.8840496592203, -73.8827570042967, -73.8819190014063, 40.9066659885543, 40.9055522373351, 40.8997419360529, 40.8969543390342, 
40.8931534708588, 40.8921387126099, 40.8902291467702, 40.8878800409192, 40.8870895551077, 40.8827096582527, 40.8833788867925, 40.8831904015132, 40.8843803918341, 40.8842674920442, 40.8856235990024, 40.8854674110729, 40.8856555702904, 40.8865369712975, 40.8905173470531, 40.8904941761681, 40.8889882456484, 40.8888978074606, 40.8891439900214, 40.8891640140991, 40.8901160428306, 40.8909103993295, 40.8910704353252, 40.8911046395098, 40.8909790565607, 40.8901568305056, 40.8897733611796, 40.8873546308964, 
40.8878186589765, 40.8890057895101, 40.8894947244909, 40.8899397387067, 40.8873564967426, 40.8876051874793, 40.8870612274494, 40.8869024780969, 40.8863741492781, 40.8848596421857, 40.8855697054123, 40.8860610936141, 40.8883864075516, 40.8903204376857, 40.8919625561518, 40.8931618359299, 40.8927809867375, 40.8871459959899, 40.8872375932303, 40.8942861802789, 40.894757013009, 40.8950476064038, 40.8963964231838, 40.9012367156978, 40.9015940129362, 40.9017959862451, 40.9029329671522, 40.9040747635862, 
40.9044164332226, 40.9073674718791, 40.9078234013669, 40.9082909656427, 40.9123327899791, 40.9134361826356, 40.9151672679993, 40.9133940133811, 40.9127789941902, 40.911472472063, 40.9100270023196, 40.9101276721866, 40.907977532312, 40.9075710077549, 40.9077412662093, 40.9073300123408, 40.9066659885543))"
40,10470,Bronx,NY,Bronx,36,005,0,32648.9043733,21543461.5815,http://nyc.pediacities.com/Resource/PostalCode/10470,"list(c(-73.8779026157511, -73.8778601411428, -73.8729220746456, -73.8678850462762, -73.8672959150683, -73.8655769964782, -73.8650969821676, -73.8638485924694, -73.8627532331428, -73.8615643760151, -73.8606389845791, -73.8595949914513, -73.8594679872371, -73.859054984318, -73.8593589995681, -73.8588499938195, -73.8584639971475, -73.8573079999965, -73.8571979909993, -73.8567209845652, -73.8563089905364, -73.8555559834789, -73.8552529876254, -73.8549429943598, -73.8543210043339, -73.8547799876693, -73.8543890054376, 
-73.8533090064844, -73.8530610025404, -73.8513360027008, -73.851773007028, -73.8530749893491, -73.8536533994752, -73.8525869896965, -73.8514518147264, -73.8511876533883, -73.850468012128, -73.8485951094655, -73.8471540182403, -73.8448350676499, -73.8446356804126, -73.8456195819724, -73.8454333004261, -73.8460474655559, -73.845985156979, -73.8465776876756, -73.8468022465894, -73.8469369805188, -73.8473925226786, -73.8495500894416, -73.8522321206113, -73.8530036589832, -73.8542988168813, -73.8591505213669, 
-73.8615055890125, -73.8614569528191, -73.8620394717467, -73.8621932652432, -73.8651202029295, -73.8704867210825, -73.8745945776305, -73.8801083673684, -73.878930777119, -73.8779026157511, 40.9055522373351, 40.9059150908219, 40.9044819537195, 40.9029844833814, 40.9024339568363, 40.9021120109166, 40.9017789931419, 40.9014177427481, 40.9015102096142, 40.9010621490116, 40.901359995594, 40.9008759935345, 40.9014459960546, 40.9015409988629, 40.9019349965459, 40.9023460011428, 40.9021809893888, 40.9028880116106, 
40.9038769961718, 40.9045669899628, 40.9057370015768, 40.9063660034479, 40.9062929900761, 40.9065669910013, 40.9077579978308, 40.9079719896901, 40.9086230095689, 40.909753010501, 40.909697008384, 40.9101379937446, 40.9092119890424, 40.9083560103568, 40.9073206370055, 40.9068760002533, 40.906748965688, 40.9063775127814, 40.9074339894213, 40.9068572697136, 40.9060850053123, 40.9052721618566, 40.9047511122709, 40.9047762516842, 40.9042785263876, 40.9041337332823, 40.9031631919744, 40.9031531066453, 
40.9015522335709, 40.9015200578669, 40.9020505069445, 40.9030449836789, 40.8996401045117, 40.8999916545158, 40.8984496788556, 40.9003048537782, 40.8971317460725, 40.8967186567855, 40.8958046063627, 40.8949315785529, 40.8957929945741, 40.8966402373084, 40.8957502201357, 40.895195544265, 40.8994759215492, 40.9055522373351))"
41,10466,Bronx,NY,Bronx,36,005,0,35358.3031387,55262490.6118,http://nyc.pediacities.com/Resource/PostalCode/10466,"list(c(-73.8446356804126, -73.8444342932799, -73.8433202894587, -73.8424025540495, -73.8413810414253, -73.8408041346835, -73.8391872406694, -73.8392360372204, -73.8397320194236, -73.8383941020067, -73.8358272172054, -73.8352224831713, -73.8336247853436, -73.8326758169865, -73.8318980073735, -73.8309840639287, -73.8300800839942, -73.828299014341, -73.8272240422035, -73.8274020043549, -73.82813464263, -73.8275604042681, -73.8249376295085, -73.8244640025893, -73.8305094084294, -73.8336179875819, -73.834548724027, 
-73.8367515549999, -73.8412778396824, -73.8432411306785, -73.8501118866507, -73.8653804864611, -73.8616069455091, -73.8613592694029, -73.8621932652432, -73.8620394717467, -73.8614569528191, -73.8615055890125, -73.8591505213669, -73.8542988168813, -73.8530036589832, -73.8522321206113, -73.8495500894416, -73.8473925226786, -73.8469369805188, -73.8468022465894, -73.8465776876756, -73.845985156979, -73.8460474655559, -73.8454333004261, -73.8456195819724, -73.8446356804126, 40.9047511122709, 40.9042263468939, 
40.9039689399763, 40.9042342792607, 40.9042043854363, 40.9016781664404, 40.8993667192923, 40.8987356443928, 40.8976922933265, 40.8940621892264, 40.893265726927, 40.8933124631881, 40.8925876969227, 40.8926106681228, 40.8920809885192, 40.891820897343, 40.8917671636832, 40.891065992723, 40.8909299802695, 40.8901318847645, 40.8885788399583, 40.8882741429256, 40.8878556744494, 40.8873810439328, 40.8848999287823, 40.8841856554262, 40.8837395742969, 40.8820521340474, 40.880317574253, 40.879108941376, 40.8820197848996, 
40.8868835032778, 40.8937270800802, 40.8946623406143, 40.8949315785529, 40.8958046063627, 40.8967186567855, 40.8971317460725, 40.9003048537782, 40.8984496788556, 40.8999916545158, 40.8996401045117, 40.9030449836789, 40.9020505069445, 40.9015200578669, 40.9015522335709, 40.9031531066453, 40.9031631919744, 40.9041337332823, 40.9042785263876, 40.9047762516842, 40.9047511122709))"
